2-FAL,DP,Condition
0.08327131636008543,760.6604128947635,Healthy
0.010091828293566432,1142.56374441078,Healthy
0.047965839384271514,966.0467470378067,Healthy
0.09552349268977078,986.5072054187165,Healthy
0.04940880865591494,817.0871056949807,Healthy
0.05882537159442358,736.4550731126544,Healthy
0.058656028527331816,989.4643215065109,Healthy
0.08581204974875853,1040.6333187884015,Healthy
0.03929743844937016,1020.2275535059933,Healthy
0.03644532845498181,1128.2355129229902,Healthy
0.08461839415591828,855.5916306032864,Healthy
0.057550800006820634,976.4588944375532,Healthy
0.07045325134679266,817.5413375533385,Healthy
0.03539482115095586,710.8636254822642,Healthy
0.02260722675811867,846.9481469891639,Healthy
0.07961914667065514,1064.1980502431877,Healthy
0.039971448124719346,1101.5966870990605,Healthy
0.0781076286500804,1108.9005577827081,Healthy
0.06337721790207122,705.2750291863151,Healthy
0.04448576003872074,903.4727949530879,Healthy
0.04381098076292709,712.5144915373565,Healthy
0.029361425880983158,886.6769629564335,Healthy
0.0543868035237818,829.431682254351,Healthy
0.08531946737507998,892.0206238632337,Healthy
0.038469310684380705,1050.1626833260639,Healthy
0.0970968621928599,1130.7949018268591,Healthy
0.06657122673237215,1026.647313629976,Healthy
0.05521541672408098,831.1170141686987,Healthy
0.04223157348329406,928.9035238900068,Healthy
0.08697964440193849,724.4430189618403,Healthy
0.03353500192558701,1130.9507754854467,Healthy
0.0032302166930128465,811.3049581971385,Healthy
0.09827028353385443,926.4915457697643,Healthy
0.05943376955123952,995.9912727935408,Healthy
0.0888740379603283,920.8900838009181,Healthy
0.03424230777812117,907.6730969609043,Healthy
0.010329800343208302,1167.8368073185547,Healthy
0.02044426597168014,954.8368188147808,Healthy
0.016188980921746962,914.979677147131,Healthy
0.06796816994111281,1084.5479614690735,Healthy
0.037697602258064386,847.2467956449398,Healthy
0.012819924835266446,934.1153277507758,Healthy
0.066359482286131,1158.2854653802556,Healthy
0.05389354288886749,1027.9249415631186,Healthy
0.03728715389974749,1030.5602323702615,Healthy
0.017813488085802607,751.541310641061,Healthy
0.03475292160613737,991.6918692182107,Healthy
0.007215677369199969,836.1273047632407,Healthy
0.07864306734415416,1110.4392138787423,Healthy
0.07858690675069366,816.8162117508214,Healthy
0.05130878688825596,961.4901967272965,Healthy
0.09599855976323636,798.5572276313486,Healthy
0.021879752243753322,1003.3269436402551,Healthy
0.04893507806380126,720.0252842610564,Healthy
0.07821010633742283,1009.9261306025262,Healthy
0.047060427697448164,1148.8613154901304,Healthy
0.06617277233375125,1051.4588367613346,Healthy
0.09839418759629039,1103.8987620930197,Healthy
0.08107291897962167,1070.82985217191,Healthy
0.030642052534575685,1112.8854504040814,Healthy
0.05666994862140462,1077.0731103132155,Healthy
0.0021676280249381978,997.4731803123586,Healthy
0.06340000520839158,866.8080789227583,Healthy
0.03222196782144938,764.271097055502,Healthy
0.042460733333966535,1104.4870727319455,Healthy
0.0021527379762259586,986.9845151542717,Healthy
0.07951545981690054,1103.5863657924451,Healthy
0.006585453209451243,751.0834522120341,Healthy
0.0038271058286962504,1176.2221576602244,Healthy
0.022599086257674424,857.3828282939365,Healthy
0.01311696402639427,1113.740647085194,Healthy
0.027840776182751357,788.1441957412957,Healthy
0.011098064486520776,1129.348590261567,Healthy
0.042351196795164366,1108.9575810195372,Healthy
0.09398009923224085,712.1237675590914,Healthy
0.07895297898879071,1150.709076301231,Healthy
0.09115125996731704,1015.8421741833356,Healthy
0.02275574106834477,1057.6058945214222,Healthy
0.06522525459180278,912.7226488659471,Healthy
0.0621650535841438,932.2886395555189,Healthy
0.08382730788726814,1125.2215365995505,Healthy
0.09407709384604639,1169.0389641964416,Healthy
0.0061204878131413745,1057.9926820741885,Healthy
0.06154655060869885,1019.5746884625835,Healthy
0.09450471311897748,1128.590420650427,Healthy
0.08937678058864942,981.2685831848158,Healthy
0.0922379558673761,1199.6469789898294,Healthy
0.01495083404601397,817.5280233468492,Healthy
0.039160551850436154,1185.5133295015241,Healthy
0.07465250626985928,723.0424455683263,Healthy
0.021713334135727378,1047.066300178164,Healthy
0.06638930009836609,928.5115885542334,Healthy
0.021074135187579366,1167.8381532523267,Healthy
0.09651964353911033,897.3913642008522,Healthy
0.022894169049757256,793.5925765668061,Healthy
0.032168085665322164,1043.0282144308967,Healthy
0.09423987969104616,873.4140344860557,Healthy
0.022427981208866393,1171.9108669891416,Healthy
0.012917612870887312,951.8030397158468,Healthy
0.02067690277636034,801.054306869332,Healthy
0.09226962263172002,1031.3332310568337,Healthy
0.01982281159544848,835.0307230316342,Healthy
0.08893757847363393,1087.9240681548952,Healthy
0.06182529536072025,1016.7652913537149,Healthy
0.006702382991436497,801.0282772248245,Healthy
0.09709524992570641,802.9419469785115,Healthy
0.08752337429639394,1019.1874902986823,Healthy
0.036936284926143884,1153.9096723431549,Healthy
0.09136868119437731,1179.4296647285337,Healthy
0.09809215942814216,714.2877425733739,Healthy
0.08826472791655095,1087.7674846645668,Healthy
0.025937639126460913,805.0770935750165,Healthy
0.04272227363030855,1170.4831621129692,Healthy
0.019125114595638208,1098.9740383192225,Healthy
0.029826231532228728,701.4605927564265,Healthy
0.08973571601577084,1098.3912339919104,Healthy
0.02805721677417186,1093.3128934847107,Healthy
0.09509295259183866,929.1565759242923,Healthy
0.03242517573026667,1164.1202253554952,Healthy
0.036335723466350535,902.9691674928508,Healthy
0.06127520580533596,887.290707882072,Healthy
0.03320773284896155,919.7584801486623,Healthy
0.054877659558143145,842.0664943035815,Healthy
0.07691558325742111,917.9668816865051,Healthy
0.04510305948223311,1031.8234004752992,Healthy
0.08486810969504446,706.5911010739479,Healthy
0.0707970065853805,1150.3511268542686,Healthy
0.0860622599272059,761.9084608247877,Healthy
0.015546448025071779,758.4724621178246,Healthy
0.04714936732350868,1166.9023960041743,Healthy
0.023234184058830293,795.043216028417,Healthy
0.0284812931221077,714.3250845731593,Healthy
0.06727686324045215,859.7047726434444,Healthy
0.0845262559022236,966.9517972631286,Healthy
0.07527025004143871,1072.112811326981,Healthy
0.026076035979092877,744.568964143744,Healthy
0.08622338770303677,1091.3356067712145,Healthy
0.07701478782435373,980.3427071414721,Healthy
0.054855511095572414,1042.7063261702983,Healthy
0.08584936918231106,733.3106121371321,Healthy
0.01172543901086719,1176.1848783921937,Healthy
0.05572877030723183,1006.5529026174338,Healthy
0.05996637361062579,1181.1652922628407,Healthy
0.0096224207975679,1163.3763898646316,Healthy
0.0880468189548756,889.0285389497272,Healthy
0.040428956577633214,789.4905268726201,Healthy
0.07362456249122824,1157.7641731130998,Healthy
0.09482841236714772,966.7155777051978,Healthy
0.07652021966275838,1090.8358933734764,Healthy
0.05409744153979285,735.5081952872862,Healthy
0.0027777325533906924,1068.894503143905,Healthy
0.09437299981687894,1133.7251692451919,Healthy
0.0438066594618517,812.6074892144047,Healthy
0.08985286258208386,1103.5985887098816,Healthy
0.036616348051614955,1054.3825508820214,Healthy
0.0775635476771895,1002.0158851007852,Healthy
0.008891040158061494,901.5052289617188,Healthy
0.027642574534935998,1178.3533182764609,Healthy
0.06649558092848767,960.4508627831231,Healthy
0.08941655590580955,934.7987422378305,Healthy
0.03392717997366625,774.1484187122232,Healthy
0.0842427749977643,1099.2329767176616,Healthy
0.051862534317703934,894.06995960407,Healthy
0.02019148078773651,891.2193044577562,Healthy
0.00587531018828581,747.6350558348205,Healthy
0.09912300805157274,880.9519987285832,Healthy
0.01026708959489574,755.8898563950282,Healthy
0.05301785959944686,938.3745772984465,Healthy
0.04972069133890467,1046.9186774500515,Healthy
0.03073943716157989,1157.1660762377735,Healthy
0.09371744739224885,968.9732966737533,Healthy
0.055589318527981386,870.2879129319067,Healthy
0.010108635617519172,1092.5953358860943,Healthy
0.07443533396862992,1005.2277716328226,Healthy
0.08339992795381487,746.9422048740445,Healthy
0.07961408248612385,935.1862850180455,Healthy
0.03834564456841921,857.7638049607332,Healthy
0.08943935500932039,945.114445476594,Healthy
0.04933098044627146,810.2934759116214,Healthy
0.08755941875203427,861.7858477652946,Healthy
0.04783113573343616,981.0518448844273,Healthy
0.0882280278386245,1061.3318302858183,Healthy
0.0941328604694673,1173.9236799164946,Healthy
0.09976905100817979,804.3051520111472,Healthy
0.09760819366608965,991.4112988729593,Healthy
0.06610243823285539,764.9118337011608,Healthy
0.05994315668018495,1161.14556564463,Healthy
0.07507865681974715,885.1957601105435,Healthy
0.05135894460996014,969.7663002982802,Healthy
0.026745411788692587,1042.698165767586,Healthy
0.06351857163282695,894.8880052802801,Healthy
0.04830805746760926,789.5128259391522,Healthy
0.09025757936759357,738.3713087345549,Healthy
0.03194802228313508,1035.894979740584,Healthy
0.04587949583665355,1052.6809076103698,Healthy
0.08119030480164276,1043.8935891824074,Healthy
0.039851746825192005,1169.8347719075987,Healthy
0.08816419623793989,1151.1349993746971,Healthy
0.04815678844377688,1133.103005159649,Healthy
0.04781169362864548,964.4394345295757,Healthy
0.004699312524455083,1192.7172534431631,Healthy
0.005597707047351358,770.2040066012532,Healthy
0.07703800929652108,1107.7223680963002,Healthy
0.018643535794124113,816.1729400276004,Healthy
0.05749421716135767,1056.2405425514605,Healthy
0.027292813875247512,1072.6409741485659,Healthy
0.0686423531648655,918.3870043570989,Healthy
0.047948353874999274,1010.2645428217022,Healthy
0.034079017347788315,1162.8206831165664,Healthy
0.05642077092721371,1128.2370425592235,Healthy
0.025415253349616793,1082.0375659446845,Healthy
0.09420741367084086,833.5500251766639,Healthy
0.037342132520519815,965.6150479949235,Healthy
0.06544253174388398,844.02647238854,Healthy
0.007344885176202739,982.9942887642176,Healthy
0.099809922289755,754.4112659402481,Healthy
0.004203529403127887,1116.2254262946174,Healthy
0.08931590180443673,920.2917594190716,Healthy
0.009188789507620972,1071.2553679201383,Healthy
0.07099014045902044,999.2077581009976,Healthy
0.02480244991372039,1032.4378341088636,Healthy
0.026086273871697895,958.0773862007027,Healthy
0.06278740754236443,820.1563829226134,Healthy
0.08351508896985646,833.4260254684241,Healthy
0.05769396202086893,1072.9881198608205,Healthy
0.08695443754612665,1098.7874445287757,Healthy
0.08170341416501603,1160.9848348347505,Healthy
0.0809999104712807,752.5082890692329,Healthy
0.0866269598980618,1103.7658437882765,Healthy
0.05300360776080606,1153.3251246865384,Healthy
0.04687602170459425,979.4354794638655,Healthy
0.020282355552482468,736.2547998217001,Healthy
0.027996168686056627,1066.1101518151088,Healthy
0.0689509294515605,986.3541586903276,Healthy
0.046845727430962714,864.0056070728759,Healthy
0.013218177092293011,1100.9904027734733,Healthy
0.05640870231857503,885.5985543081927,Healthy
0.04733322248928198,1074.7079837876056,Healthy
0.058442119012286624,1136.5582339740276,Healthy
0.06805491008746666,832.7427450844016,Healthy
0.05799582355055653,820.2630692293471,Healthy
0.08862534589227436,1102.424121448832,Healthy
0.024442401808612176,865.3843665830557,Healthy
0.059849473202585296,894.0334709624201,Healthy
0.09288931447867696,890.7265022939123,Healthy
0.045204401661313835,835.5842720136465,Healthy
0.0800778881180215,1002.9429610548402,Healthy
0.07164521779385671,756.8434331549333,Healthy
0.05315782094319571,811.4477963937118,Healthy
0.011518192021152354,811.0684276236934,Healthy
0.05009809226876708,987.7220035831988,Healthy
0.03505688554736239,1084.640820755374,Healthy
0.008620763235954301,813.2201792952511,Healthy
0.02374031081473329,902.8031742917965,Healthy
0.042215375463996854,799.0052428762493,Healthy
0.015329673971818818,777.6697263596644,Healthy
0.03490820864527611,948.7291863361808,Healthy
0.09805670122199875,900.1355055286667,Healthy
0.018668858197505873,901.0884668860045,Healthy
0.07137367303639014,827.2868551157679,Healthy
0.05776334859125052,925.1389434012381,Healthy
0.0727362741184887,880.0301614121468,Healthy
0.017594314531626805,1117.8387237802074,Healthy
0.021176248388592306,735.9185643025568,Healthy
0.088109251488334,1046.6358537403382,Healthy
0.07445216241755194,1164.3091663633995,Healthy
0.009474640741314166,959.1339908604878,Healthy
0.07922493255329982,908.2366097909269,Healthy
0.03508236008165843,1059.5227998287894,Healthy
0.08142450249488593,1127.189987848697,Healthy
0.059142822023421145,767.0134225980679,Healthy
0.04157686434532032,771.5124719639115,Healthy
0.05257540184755235,1011.902059323787,Healthy
0.03601117897643627,822.8695613111282,Healthy
0.067846219398687,809.2084408022529,Healthy
0.044352319089194285,931.5145725966759,Healthy
0.01584714155714542,972.4062913917709,Healthy
0.049665358940482664,787.2521100689229,Healthy
0.07788594816532629,877.763523991287,Healthy
0.01765093210204854,988.4902818112167,Healthy
0.07155281609287069,1160.6379033891017,Healthy
0.06468359333911469,1165.3115006684689,Healthy
0.07987430438275929,837.3048413759917,Healthy
0.026754769907410037,948.8642946746473,Healthy
0.021739015520805774,878.3051394049497,Healthy
0.02917803210316401,893.2750170637872,Healthy
0.09751532738784617,749.9312072158551,Healthy
0.0933260893758575,1003.1372467057863,Healthy
0.08510606526053956,1190.7685096632458,Healthy
0.09925648679386447,806.3943658817261,Healthy
0.006393240553519682,1037.158975029933,Healthy
0.028239333288466874,1127.5671812954442,Healthy
0.0253150838857848,734.0275567583012,Healthy
0.029541888354797954,1023.857477884034,Healthy
0.08310935747088173,806.9310762880864,Healthy
0.02509159406619328,977.5964380805713,Healthy
0.05653561806341711,1121.0061296019446,Healthy
0.017586007362204437,902.2856279851524,Healthy
0.02838892888198772,996.4587757106556,Healthy
0.04570903327645559,730.1793170395184,Healthy
0.08758286321299687,1175.8476129877392,Healthy
0.09484083124250431,814.1932074820301,Healthy
0.010922602555143438,1083.5931449658656,Healthy
0.035622597495025304,834.1530354178309,Healthy
0.09123360833193432,760.5061815565426,Healthy
0.029648359551404806,1047.6999560106663,Healthy
0.033522740610860635,866.5872392446531,Healthy
0.08571617165807437,716.1035291919434,Healthy
0.05922256111255205,1122.8641009070107,Healthy
0.056747738635056284,946.181364309829,Healthy
0.016408720944093024,1013.4665361682883,Healthy
0.0015465003967040927,748.7212361077843,Healthy
0.03233347303811631,862.1068687302303,Healthy
0.04081288722573072,1057.3968626516576,Healthy
0.04982272094053925,832.430600430698,Healthy
0.04136760948552521,1083.9152278433205,Healthy
0.0283919744520076,1175.9413617588566,Healthy
0.039130011213782415,956.9232684713195,Healthy
0.0680021817626269,1080.2225465510824,Healthy
0.03886321923177383,1057.4890731289559,Healthy
0.04292528096606384,839.6970466698062,Healthy
0.093886837935122,959.5306927510535,Healthy
0.08804210620106191,862.7928386378062,Healthy
0.020063158803182896,1199.5458498364737,Healthy
0.09970160688840847,1029.4207851057,Healthy
0.060120267740693026,1185.1024715244685,Healthy
0.0957146327437772,946.295458649051,Healthy
0.04289584163278739,1032.8669937225322,Healthy
0.08067693697862456,875.927215321521,Healthy
0.080188718730285,1026.8493533143537,Healthy
0.02466276673902657,967.3116595750041,Healthy
0.006159572027452574,1111.5197645690896,Healthy
0.05386345827449058,708.7917916433795,Healthy
0.08719293181334033,942.3474787049034,Healthy
0.012330782035896205,933.0857185903466,Healthy
0.041644631474750914,985.282232304223,Healthy
0.029879981159412265,785.0719681085119,Healthy
0.015587645660199392,780.5574649027498,Healthy
0.0040837780261274,846.1562198282916,Healthy
0.06281447869253277,708.6185295021211,Healthy
0.09932132490221879,1150.797887092136,Healthy
0.03466135580709166,714.4489370799092,Healthy
0.02674032165806854,757.6350738514066,Healthy
0.06990684717434281,752.0141137441843,Healthy
0.025394769267385296,1124.637575695433,Healthy
0.09806642348066168,1084.3479225362805,Healthy
0.03396113036199124,1110.9007242693563,Healthy
0.09923310249522067,825.6400745734938,Healthy
0.02270808392623649,771.8284257419962,Healthy
0.09252384872285818,1172.0252609824738,Healthy
0.007030625949342761,1146.4101047592842,Healthy
0.025609443240463905,1073.9176541386328,Healthy
0.04211339654526932,850.2156030856404,Healthy
0.029023108514047047,755.8982901552008,Healthy
0.07050749094594587,1191.2344280512866,Healthy
0.08409212358672633,1157.9585924043881,Healthy
0.022924923344160096,1066.518376495319,Healthy
0.00671338015853543,824.8823616565478,Healthy
0.0038201447073315867,1062.6637527516,Healthy
0.020698841257086802,1148.837472955846,Healthy
0.07210799653996393,847.8202680831149,Healthy
0.07781874724489869,1019.7462266578925,Healthy
0.0922581295411365,742.9277136526198,Healthy
0.045159070858388974,764.6987678948701,Healthy
0.052145552608109734,823.849326581395,Healthy
0.014538261555957756,955.4623611996302,Healthy
0.013106745943470104,1117.9507628394856,Healthy
0.052428968833213435,1037.6441253611647,Healthy
0.06433604771809766,1196.0615009296985,Healthy
0.005672709798139905,1173.2411072902182,Healthy
0.03955095546520672,931.384999659396,Healthy
0.04524664454362178,897.3387103979655,Healthy
0.045705983224575863,1139.4191186132698,Healthy
0.0027747860825045874,928.8888245391795,Healthy
0.02160506841789177,851.0383120269745,Healthy
0.09761497971253172,828.5476409178916,Healthy
0.05975462354344146,760.5653686184864,Healthy
0.011795906027685793,1153.0101235089398,Healthy
0.050721262034996106,952.7690699602605,Healthy
0.03394265123731039,895.4623754054629,Healthy
0.08394616953121865,812.4204414061717,Healthy
0.09383560342983858,1042.207138211641,Healthy
0.08256675119678228,762.6202732766834,Healthy
0.05913422562026829,997.498457253736,Healthy
0.07365025766402153,817.2088940882894,Healthy
0.06378139616915966,1127.6048137516166,Healthy
0.03333831353996624,864.3973154313235,Healthy
0.019021786485330577,1050.6467845619318,Healthy
0.0399982864894892,949.504264633304,Healthy
0.002952404688875525,1159.1165515384369,Healthy
0.07879974264535157,1127.3111965236462,Healthy
0.03728917016742998,814.0123993385602,Healthy
0.09208401725408324,893.8248909796804,Healthy
0.015906273444739615,759.0632749174284,Healthy
0.09569146543701781,973.246826971598,Healthy
0.05832633857586558,1027.5930113817299,Healthy
0.0799492926322392,1071.925550767873,Healthy
0.05991821239316109,968.2921146058916,Healthy
0.09961957469487649,1151.7473827157803,Healthy
0.09478386180438282,884.9158681600074,Healthy
0.07405727003069097,1090.5557017312262,Healthy
0.00226170535849161,970.6021469943091,Healthy
0.04548262807100629,924.1304431069964,Healthy
0.0645210131825624,1030.6523420898736,Healthy
0.05270856158962779,889.4781700317614,Healthy
0.06506117476430011,737.3776041029957,Healthy
0.09093066298359706,1034.2131841132893,Healthy
0.09184843450739318,1154.278579232548,Healthy
0.05170489632772904,861.1218238569045,Healthy
0.00867589687066332,707.6198704024061,Healthy
0.07299406898850912,764.1772710703912,Healthy
0.03615657051570147,758.6734049381237,Healthy
0.08266596717291132,937.0022761291584,Healthy
0.050653385558650954,1175.6111193460954,Healthy
0.028162120698890604,734.5198079923902,Healthy
0.09236537194266964,910.0498896343379,Healthy
0.062132997025517965,759.715062316213,Healthy
0.04288589926170085,973.5647962284063,Healthy
0.013374466217514844,740.2822553495159,Healthy
0.033080919444840665,748.5470833456594,Healthy
0.04868818304195093,1175.3631019356112,Healthy
0.026156233198529423,977.3234958782925,Healthy
0.025490156198868463,840.4020634267654,Healthy
0.054170226297028716,1180.480172291123,Healthy
0.08517163593060763,1058.4969479579054,Healthy
0.038294959348857883,768.3612008607121,Healthy
0.09492332286870879,1077.8985505845203,Healthy
0.014652156184913088,834.71265709865,Healthy
0.07962663685862452,1177.530513563924,Healthy
0.09549958459276069,948.6010351003335,Healthy
0.014738462523528676,1012.4620317353639,Healthy
0.047846064506841826,825.6030130687781,Healthy
0.049776929210138876,883.752247713359,Healthy
0.03468486745855534,1081.4357000266434,Healthy
0.05229370468401842,797.5596112801991,Healthy
0.086977514090199,721.7075653630262,Healthy
0.060851004858979256,839.8327798246082,Healthy
0.045458545064866906,1194.253126713066,Healthy
0.06297398616784707,1164.3243745592417,Healthy
0.06898287610506472,750.8483759794491,Healthy
0.00792661996413482,1174.3029263781186,Healthy
0.021362984077064797,930.6263041349669,Healthy
0.061954493972524935,864.161515621653,Healthy
0.05624036783353542,930.5498664784765,Healthy
0.05318165941787668,790.3323506168535,Healthy
0.03447475894512511,703.19819302018,Healthy
0.08978378460716041,985.9838300863855,Healthy
0.003738008259529681,1139.3663071446504,Healthy
0.05426169131254925,959.5748895472918,Healthy
0.01417072341324319,810.0517257489533,Healthy
0.09754059472802455,1024.7994343956952,Healthy
0.09847422855008506,1111.2556686045054,Healthy
0.015171879285709549,911.2602243296179,Healthy
0.09630254860431048,859.8629192234163,Healthy
0.00425848530441258,1179.264938959609,Healthy
0.04451999253153192,1062.6329964446993,Healthy
0.01287734615058913,1171.3379880086325,Healthy
0.06462797345545675,729.5759952696206,Healthy
0.09293038319795938,1006.7873656701903,Healthy
0.06605635242623388,930.2067521021298,Healthy
0.07404811206317236,1045.34882661151,Healthy
0.04789843013568619,900.375371590571,Healthy
0.0981175377646342,894.1205231189613,Healthy
0.08846859714041805,1082.8728964308978,Healthy
0.09462048504345866,947.627206408998,Healthy
0.060351846166375296,703.5551070679923,Healthy
0.07205795851001147,910.9390160712301,Healthy
0.013234806484260783,884.3354126706871,Healthy
0.040174315862106465,1127.9692122266915,Healthy
0.016242833811864643,987.7752724716103,Healthy
0.061765333444794,958.3180421578181,Healthy
0.0014392377536969502,789.3444214557925,Healthy
0.05338513922959871,1127.4961209319931,Healthy
0.08997262182162476,857.3686838801359,Healthy
0.0020539102780466004,1022.2830847087683,Healthy
0.0026585500357483457,980.8700560983536,Healthy
0.08776809598438061,793.5824407735163,Healthy
0.014744466122866333,870.7527176749448,Healthy
0.05294682085952116,1010.9893358204372,Healthy
0.07370188802543048,1125.8929146523437,Healthy
0.062303531624870144,977.1968563842761,Healthy
0.018609433676453825,764.6028950038951,Healthy
0.060127893251804204,1197.1434316079733,Healthy
0.0035148580108316277,925.6909039432043,Healthy
0.013213102382356956,1085.1801914558173,Healthy
0.04560825233590184,1044.2804045636394,Healthy
0.013467067331071253,1070.4779187079828,Healthy
0.023452904986653058,867.1283824695151,Healthy
0.07402298591736342,1165.423038435059,Healthy
0.003276186851905342,1185.697449792705,Healthy
0.0268843690008405,1084.9434500234663,Healthy
0.0871172041660856,860.8288353950672,Healthy
0.06002077846433669,773.132182192167,Healthy
0.0070676782491158,917.6361088001254,Healthy
0.00895198880818085,702.9634436215382,Healthy
0.0711480348478971,1144.7350177955134,Healthy
0.09605728263467833,1191.4067795713765,Healthy
0.0077046988285430365,983.5217854831405,Healthy
0.04276888066555193,772.800098503156,Healthy
0.006524723648137768,747.6852264001382,Healthy
0.04250286586477411,1131.7944953738513,Healthy
0.04900953017171833,1097.1104189250793,Healthy
0.06379893824983664,912.1107430550858,Healthy
0.06118350671906089,758.3701013079892,Healthy
0.08134953677470604,876.287062958035,Healthy
0.040091532994749525,1027.825744161692,Healthy
0.0842910862106093,954.4253538956754,Healthy
0.014781611545691874,1144.8620866138983,Healthy
0.03171849654568816,725.6091723252474,Healthy
0.09027063163196544,884.344962577642,Healthy
0.06390815328006928,899.0625065283288,Healthy
0.008763415166293233,792.0579602287702,Healthy
0.03858884582905807,1103.9358548382093,Healthy
0.010249867967696218,937.4763389872953,Healthy
0.05248311399301506,802.8002500688874,Healthy
0.04890908125752602,921.1746418472716,Healthy
0.04502584213768592,969.3779255596052,Healthy
0.03253165127233446,860.583687511726,Healthy
0.08436016951308764,976.5824914781666,Healthy
0.03454228325606771,1038.3976279413057,Healthy
0.06178130503627921,1034.5607855639425,Healthy
0.04185066308290723,1186.6664169413714,Healthy
0.05564515804533933,997.403182731936,Healthy
0.023888433253323467,799.6513820749709,Healthy
0.08468817518912237,770.9532167404287,Healthy
0.07142462696075813,964.7854696368661,Healthy
0.0073510002925133945,1173.5571257110112,Healthy
0.020186641225066332,712.717550708075,Healthy
0.04723871853537139,830.4548293888133,Healthy
0.020755111230294537,970.1130726108489,Healthy
0.07280455287860935,734.9160540822423,Healthy
0.06271655292805077,1029.9330133358799,Healthy
0.06596621450654463,1181.4172648141237,Healthy
