2-FAL,DP,Condition
0.7755532764767725,459.7448301652826,Poor
0.8261512653405376,616.7118478264146,Poor
0.991454627800606,530.7568364385235,Poor
0.4713559092202838,674.4797967394164,Poor
0.4348162772135049,672.029547233509,Poor
0.7987716646677971,531.322654590437,Poor
0.4067231862277161,675.2402239226169,Poor
0.9376815930432082,699.0394183746947,Poor
0.8725714766587106,656.353916030987,Poor
0.4860946246375165,661.2178369388073,Poor
0.7757839610123476,512.2521840272725,Poor
0.7790885866762141,594.175599714439,Poor
0.1928114819523393,466.813978491842,Poor
0.91229761601161,473.7294842054174,Poor
0.5547271352030715,699.7231530083227,Poor
0.8438117194969674,531.6598123564777,Poor
0.3880446409275506,637.0459780122117,Poor
0.9059709056465804,651.6662632567042,Poor
0.4502815108607468,664.5058177518073,Poor
0.1097538863322685,699.4070743505391,Poor
0.9148437787773372,510.37412131421695,Poor
0.1821580091075202,460.0877067149249,Poor
0.3873822738313733,552.7978794986465,Poor
0.9550557703457244,482.5201674572368,Poor
0.9555464322438004,455.6064722905138,Poor
0.6160940993109575,540.1067067853716,Poor
0.6686534909528193,645.9345627688091,Poor
0.5036009697804879,591.5451728062677,Poor
0.3638896945282581,528.1944973025885,Poor
0.3957980908329244,613.5855013731799,Poor
0.7052666104693346,508.0045450772027,Poor
0.7771370764939121,453.59536151802126,Poor
0.8124211393532637,641.0883466091068,Poor
0.8106563285150985,605.9357712160023,Poor
0.1820854927438213,640.57565612524,Poor
0.5449782742323234,459.7345041719164,Poor
0.1518028840149798,659.2799069576631,Poor
0.594575994091362,604.8815500090758,Poor
0.4973774512360394,590.8488376781601,Poor
0.8989337644824698,606.1535120286329,Poor
0.4158235112968708,666.108311717091,Poor
0.2053603147848453,596.7341266397268,Poor
0.2286925138475523,595.2375949720448,Poor
0.785359568545725,697.6697892664415,Poor
0.656396256984635,639.182541767142,Poor
0.1910104085105112,560.5734513627838,Poor
0.1756961255034977,626.8492500082319,Poor
0.730872218313208,547.3076179229471,Poor
0.1654867057277741,507.21886562087474,Poor
0.8396740533613206,599.2129692219398,Poor
0.7356180044408466,682.0455245284879,Poor
0.1732139025777098,682.2848800038657,Poor
0.1763539426766727,535.4763195263725,Poor
0.987975620651058,581.9193665554237,Poor
0.4368437161805083,502.9089746424653,Poor
0.4335779323602018,698.9077773747208,Poor
0.8315196105317523,695.2794769669839,Poor
0.9525237196454728,612.3772324268618,Poor
0.9874009574405838,651.1035149193683,Poor
0.7780403667330474,628.775040320925,Poor
0.4386336269778241,598.2895547598671,Poor
0.1751506450288019,463.3369992472244,Poor
0.7994322243346931,563.6910856381653,Poor
0.6025638247622246,618.6965755418527,Poor
0.4817998083222786,619.3829034709212,Poor
0.9157189465852624,543.2806546055959,Poor
0.2000777340755362,685.4229966645077,Poor
0.5433625938617732,491.8392580591952,Poor
0.1102182802906771,575.0898615538902,Poor
0.5217945777947136,622.7209941377057,Poor
0.1506729481136536,624.2839514729524,Poor
0.2069361246412647,612.1597391922039,Poor
0.2057736220993944,518.822053362965,Poor
0.6842892719044572,489.0516421716555,Poor
0.771440391338881,608.9850817066776,Poor
0.6250318885874436,599.8255290348594,Poor
0.9659552936270878,494.8390025723102,Poor
0.4373835215713336,626.2847863926409,Poor
0.3571408776536746,563.7929979334141,Poor
0.8817392153705143,616.9401479007882,Poor
0.3012362546675073,659.3417699425377,Poor
0.9669002854965502,492.4321071442308,Poor
0.1109390272208347,454.7862169992092,Poor
0.9728909440368751,644.7756465989467,Poor
0.1388439207555185,602.424356288154,Poor
0.902028802328264,624.9098924055304,Poor
0.5749309981776699,659.5387437471607,Poor
0.9936683165073704,650.7027337061252,Poor
0.1664169082618589,690.2300367322061,Poor
0.5984688559611887,583.9837697130296,Poor
0.9723722820571892,572.1239081649763,Poor
0.570788059753134,550.4717999726826,Poor
0.6664587743217363,488.4227607110511,Poor
0.7261738200861555,593.1518082205056,Poor
0.5090869582909959,519.2531310814948,Poor
0.6648022720756571,680.3268780532438,Poor
0.6258828807307902,595.7977010692744,Poor
0.91104220944189,598.2100451270276,Poor
0.1409017423073121,538.7311652192525,Poor
0.3528668706330072,462.99733799442686,Poor
0.9553703356689028,457.9359413432472,Poor
0.9012374055018246,555.8337860382994,Poor
0.5100910775071417,471.1413445243095,Poor
0.658119338021383,601.7117388850347,Poor
0.3496430646830194,670.2432514099144,Poor
0.2693090437513852,670.7287041296805,Poor
0.517328564445984,614.7613525330581,Poor
0.4180170052234475,502.80795786823273,Poor
0.6252905006657848,665.749207839718,Poor
0.1699611732684863,671.523358828302,Poor
0.9769553268995498,499.16339623823967,Poor
0.9875896700316426,634.3565214426693,Poor
7.283455426177706,307.3039097854246,Very Poor
5.824867297097083,410.528062470586,Very Poor
3.78574854657695,449.44757998072055,Very Poor
8.324155177362538,256.00520106587857,Very Poor
7.162580552984913,429.4731731581864,Very Poor
2.463552454104022,374.5261067197316,Very Poor
9.198344660444585,444.6765238329642,Very Poor
8.402835186308522,343.00190350528555,Very Poor
9.548199219627316,419.47758611427474,Very Poor
7.531475575495239,262.4788137196554,Very Poor
6.520736763422109,317.0558100156592,Very Poor
4.76418732661557,263.403307550242,Very Poor
9.39455635018612,445.06862669581415,Very Poor
8.794575005503674,413.3947814543674,Very Poor
1.4069680309557049,420.5094842491941,Very Poor
1.2373027704752682,437.5930462867789,Very Poor
4.388170301902447,267.0206972239571,Very Poor
8.294979977036496,327.11951850266666,Very Poor
9.8854851638345,264.20697780880045,Very Poor
2.3537520199317536,292.15862031000574,Very Poor
6.347176438169216,295.87315540753445,Very Poor
4.428017709679194,343.82144220951574,Very Poor
9.72922958033143,303.71243349072853,Very Poor
8.579070308221379,270.1956213635522,Very Poor
8.54495834240024,283.4982178188216,Very Poor
5.218238438154732,279.4551127104182,Very Poor
4.733375521038987,444.6153595824596,Very Poor
3.4606636473763563,401.8585013836947,Very Poor
1.507379469858344,443.5522930539124,Very Poor
8.782501386295479,337.9480973015817,Very Poor
8.316109082170698,305.67369633253134,Very Poor
9.997459059575176,409.6586394418373,Very Poor
9.969731533665149,315.25078360822937,Very Poor
5.998885350423647,309.8766747410697,Very Poor
7.920886736624594,296.50119844156626,Very Poor
9.502891568941852,275.9357956448471,Very Poor
8.646826516096702,301.2926122033532,Very Poor
3.226132915688779,321.06394969477753,Very Poor
5.054897217790842,384.79884162914607,Very Poor
2.162434736363455,262.5129684438903,Very Poor
9.586459245328502,292.1013879330686,Very Poor
6.455571710057921,411.8047280583353,Very Poor
3.0577852495311646,279.38438471675414,Very Poor
7.045306159652711,318.5290293045043,Very Poor
6.563154164121063,422.93178437162805,Very Poor
4.223464462295564,280.98506222868855,Very Poor
2.022018329796661,266.547367123638,Very Poor
7.044158760335196,346.90759901600217,Very Poor
5.68276930813414,310.4839022557073,Very Poor
7.950865525620754,362.6816728967708,Very Poor
5.68147151000794,410.760978096695,Very Poor
8.669633502866862,277.4296976305486,Very Poor
5.9671615489703695,366.139816910857,Very Poor
6.0484417438184765,351.1017520779728,Very Poor
8.889882423925105,278.81575720264,Very Poor
4.631345795911574,374.7996971057965,Very Poor
2.2061370560557667,304.72808357215433,Very Poor
1.2590440868200508,347.5668637088025,Very Poor
7.796235301062571,266.4544648554124,Very Poor
6.582785962181182,341.9168114427246,Very Poor
7.336717912893012,311.29269360856404,Very Poor
2.9166774535801965,414.4762422370709,Very Poor
2.227343280280928,261.39574539947364,Very Poor
1.1309019910109377,333.721454983666,Very Poor
4.155288029259372,341.6862848262876,Very Poor
6.309259181691698,395.00121525982377,Very Poor
4.530196405897591,364.8575150180422,Very Poor
4.937274298213562,383.4424674388362,Very Poor
9.137428250443737,405.4098571303512,Very Poor
4.134299203209704,422.44059473163776,Very Poor
5.625905402438297,312.7750993444941,Very Poor
8.052877114670288,357.6045410727806,Very Poor
4.568885040891431,418.02161568784,Very Poor
6.598780302050861,447.8902261930113,Very Poor
8.761273378720706,427.9038622087526,Very Poor
9.54568561291878,324.29345252487536,Very Poor
2.323661328361341,289.03330344373006,Very Poor
9.339288626453447,347.87850748131774,Very Poor
5.429046637715844,398.3282903672084,Very Poor
3.324199494690625,348.5138141506595,Very Poor
5.132221806144352,346.6361726627337,Very Poor
9.820293177569294,417.6460842163601,Very Poor
5.4335628459358265,322.2807558134373,Very Poor
3.958764492587574,421.9589349623291,Very Poor
6.700607688850532,331.3609601903447,Very Poor
3.1613105690037377,315.6466211356679,Very Poor
1.6827699529779752,340.7979822399398,Very Poor
2.159917497195843,402.4893917349737,Very Poor
2.152412550619952,275.20040557279884,Very Poor
2.3671242416106493,289.2838431744035,Very Poor
2.2494445538446914,440.2889651326184,Very Poor
6.767872703228932,285.0983254762715,Very Poor
2.636920759592304,363.5454635862109,Very Poor
4.111005549914768,365.8628933323876,Very Poor
9.071095689154106,347.924892410049,Very Poor
5.265654762365851,378.9490497153637,Very Poor
7.008019646689244,295.9653451595237,Very Poor
2.5508788408146685,360.53245355534966,Very Poor
2.730601169278037,324.43465104937945,Very Poor
1.3678175463983098,382.3334519258378,Very Poor
2.520415567649481,278.2447086746299,Very Poor
3.5073130512876274,364.17548336789525,Very Poor
2.5930943584907213,287.05407107666474,Very Poor
1.7983228038135004,305.7286126230073,Very Poor
2.085722839905407,293.74196006471664,Very Poor
5.147008912294532,286.56755597376343,Very Poor
2.8570034656521326,415.1421903121334,Very Poor
4.278428749432679,307.14151353217807,Very Poor
5.530755437693712,435.4247563728899,Very Poor
7.213553457664288,443.9853050690382,Very Poor
1.3538092585698904,364.2520939874194,Very Poor
8.194693590181384,278.60022453314525,Very Poor
6.6511035054181695,324.9096486759163,Very Poor
1.7358312875398472,409.5464526696428,Very Poor
8.862207616960994,323.4781457394141,Very Poor
9.28785160478632,267.40344366055774,Very Poor
1.5497016386937736,361.3569821856376,Very Poor
3.491898833324833,419.02417029920696,Very Poor
8.255811518137552,409.1852774287005,Very Poor
7.734337213452926,285.0246280260707,Very Poor
2.660689174207396,384.55292288249336,Very Poor
2.8841439100303927,294.1008526871294,Very Poor
4.334248925122438,293.64150691043443,Very Poor
5.360706866719192,424.814354661037,Very Poor
6.564292943772664,299.93379054804603,Very Poor
4.320222756127952,302.64946930360225,Very Poor
5.162812445198331,250.13067815225992,Very Poor
7.727238443203809,424.13380682510353,Very Poor
1.330148826015381,408.5189626418269,Very Poor
3.2719324990961867,375.4657870181356,Very Poor
7.420146272960972,400.05315278776845,Very Poor
9.056861539184794,280.4097134848984,Very Poor
5.605096979040996,341.6647189175151,Very Poor
5.789021367387841,320.24387746975617,Very Poor
1.9645481020579845,268.7553052514033,Very Poor
5.026711301411092,347.2260970429848,Very Poor
5.793555398095209,434.1479300685271,Very Poor
3.1822345327125667,258.0118238101389,Very Poor
3.423189078544429,308.2921826987588,Very Poor
4.395557467941604,291.5081872411407,Very Poor
1.180640779999537,297.6293307331393,Very Poor
3.898712490248605,431.6869103758751,Very Poor
2.9030320629689017,343.61381084685803,Very Poor
3.947476169601232,343.2598825879638,Very Poor
2.077859186373261,402.11512849105645,Very Poor
9.014745526659055,280.8984408009852,Very Poor
